2020/03/17 17:01:30.099017,ETH/BTC,bid,0.021873,1.
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02187163,0.03322569
2020/03/17 17:01:30.099017,ETH/BTC,bid,0.02187008,0.21
2020/03/17 17:01:30.099017,ETH/BTC,ask,0.02189091,9.80492203
2020/03/17 17:01:30.099017,ETH/BTC,ask,0.02189092,3.432374
2020/03/17 17:01:30.099017,ETH/BTC,ask,0.02189094,9.14030279
2020/03/17 17:01:30.099017,ETH/BTC,ask,0.02189096,6.85752424
2020/03/17 17:01:30.099017,ETH/BTC,ask,0.02189398,1.80164038
2020/03/17 17:01:30.099017,BTC/USDT,bid,5361.00,3.2
2020/03/17 17:01:30.099017,BTC/USDT,bid,5360.50,1.5
2020/03/17 17:01:30.099017,BTC/USDT,bid,5356.17627702,0.0308162
2020/03/17 17:01:30.099017,BTC/USDT,bid,5352.00076616,0.4973764
2020/03/17 17:01:30.099017,BTC/USDT,bid,5352.00059833,0.20520296
2020/03/17 17:01:30.099017,BTC/USDT,bid,5352.00055585,0.13439
2020/03/17 17:01:30.099017,BTC/USDT,bid,5352.,0.11
2020/03/17 17:01:30.099017,BTC/USDT,ask,5360.03200001,0.22890359
2020/03/17 17:01:30.099017,BTC/USDT,ask,5360.26614258,0.04882059
2020/03/17 17:01:30.099017,BTC/USDT,ask,5360.27614337,0.04882059
2020/03/17 17:01:30.099017,BTC/USDT,ask,5365.71461488,0.12
2020/03/17 17:01:30.099017,ETH/USDT,bid,117.50,6.0
2020/03/17 17:01:30.099017,ETH/USDT,bid,117.45,4.2
2020/03/17 17:01:30.099017,ETH/USDT,bid,117.06391875,11.08941826
2020/03/17 17:01:30.099017,ETH/USDT,bid,117.06391874,5.46709
2020/03/17 17:01:30.099017,ETH/USDT,bid,117.05634323,2.8039694
2020/03/17 17:01:30.099017,ETH/USDT,bid,116.91819,0.2
2020/03/17 17:01:30.099017,ETH/USDT,ask,117.3292437,3.502494
2020/03/17 17:01:30.099017,ETH/USDT,ask,117.41327946,130.
2020/03/17 17:01:30.099017,ETH/USDT,ask,117.41749252,6.
2020/03/17 17:01:30.099017,ETH/USDT,ask,117.44,40.
2020/03/17 17:01:30.099017,DOGE/USDT,bid,0.00165500,4200.0
2020/03/17 17:01:30.099017,DOGE/USDT,bid,0.00165452,2800.0
2020/03/17 17:01:30.099017,DOGE/USDT,bid,0.00163399,24434.152275
2020/03/17 17:01:30.099017,DOGE/USDT,bid,0.00163379,10537.80687813
2020/03/17 17:01:30.099017,DOGE/USDT,bid,0.00163333,657.56963006
2020/03/17 17:01:30.099017,DOGE/USDT,ask,0.00165452,386819.13787
2020/03/17 17:01:30.099017,DOGE/USDT,ask,0.00165524,13091.96179283
2020/03/17 17:01:30.099017,DOGE/USDT,ask,0.00166,8000.
2020/03/17 17:01:35.103526,ETH/BTC,bid,0.02190500,5.8
2020/03/17 17:01:35.103526,ETH/BTC,bid,0.02190200,3.5
2020/03/17 17:01:35.103526,ETH/BTC,bid,0.021893,48.54723195
2020/03/17 17:01:35.103526,ETH/BTC,bid,0.02187314,3.467434
2020/03/17 17:01:35.103526,ETH/BTC,bid,0.02187313,7.29579339
2020/03/17 17:01:35.103526,ETH/BTC,bid,0.02187312,6.85389313
2020/03/17 17:01:35.103526,ETH/BTC,ask,0.02189999,9.80492203
2020/03/17 17:01:35.103526,ETH/BTC,ask,0.0219,0.04
2020/03/17 17:01:35.103526,ETH/BTC,ask,0.02190152,130.
2020/03/17 17:01:35.103526,ETH/BTC,ask,0.021902,169.3861
2020/03/17 17:01:35.103526,BTC/USDT,bid,5368.50,2.8
2020/03/17 17:01:35.103526,BTC/USDT,bid,5368.20,1.9
2020/03/17 17:01:35.103526,BTC/USDT,bid,5363.51179273,0.49691625
2020/03/17 17:01:35.103526,BTC/USDT,bid,5363.51167099,0.22071444
2020/03/17 17:01:35.103526,BTC/USDT,bid,5360.70607431,2.43883
2020/03/17 17:01:35.103526,BTC/USDT,ask,5368.13487671,0.05547663
2020/03/17 17:01:35.103526,BTC/USDT,ask,5369.,0.00186254
2020/03/17 17:01:35.103526,BTC/USDT,ask,5369.2735,0.002
2020/03/17 17:01:35.103526,ETH/USDT,bid,117.60,7.5
2020/03/17 17:01:35.103526,ETH/USDT,bid,117.55,4.8
2020/03/17 17:01:35.103526,ETH/USDT,bid,117.15042212,10.68377422
2020/03/17 17:01:35.103526,ETH/USDT,bid,117.15042211,130.
2020/03/17 17:01:35.103526,ETH/USDT,bid,117.07000003,0.39772864
2020/03/17 17:01:35.103526,ETH/USDT,ask,117.44,40.
2020/03/17 17:01:35.103526,ETH/USDT,ask,117.48856719,0.00903748
2020/03/17 17:01:35.103526,ETH/USDT,ask,117.50584545,1.37106559
2020/03/17 17:01:35.103526,DOGE/USDT,bid,0.00165380,3800.0
2020/03/17 17:01:35.103526,DOGE/USDT,bid,0.00165350,2500.0
2020/03/17 17:01:35.103526,DOGE/USDT,bid,0.0016347,390005.73325
2020/03/17 17:01:35.103526,DOGE/USDT,bid,0.00163452,10531.75475301
2020/03/17 17:01:35.103526,DOGE/USDT,ask,0.00165341,387078.82497
2020/03/17 17:01:35.103526,DOGE/USDT,ask,0.00165352,106812.20996513
2020/03/17 17:01:40.107326,ETH/BTC,bid,0.02191000,6.2
2020/03/17 17:01:40.107326,ETH/BTC,bid,0.02190500,4.0
2020/03/17 17:01:40.107326,ETH/BTC,bid,0.02188401,7.44192988
2020/03/17 17:01:40.107326,ETH/BTC,bid,0.021884,48.3742
2020/03/17 17:01:40.107326,ETH/BTC,bid,0.0218731,9.13685695
2020/03/17 17:01:40.107326,ETH/BTC,ask,0.02189093,9.80492203
2020/03/17 17:01:40.107326,ETH/BTC,ask,0.02189094,3.446398
2020/03/17 17:01:40.107326,ETH/BTC,ask,0.0219,0.04
2020/03/17 17:01:40.107326,BTC/USDT,bid,5367.00,3.5
2020/03/17 17:01:40.107326,BTC/USDT,bid,5366.50,2.2
2020/03/17 17:01:40.107326,BTC/USDT,bid,5359.10580116,0.4973158
2020/03/17 17:01:40.107326,BTC/USDT,bid,5359.1056997,0.05
2020/03/17 17:01:40.107326,BTC/USDT,ask,5366.73665698,0.05361842
2020/03/17 17:01:40.107326,BTC/USDT,ask,5366.90667049,0.22890359
2020/03/17 17:01:40.107326,BTC/USDT,ask,5366.9066705,0.05361842
2020/03/17 17:01:40.107326,ETH/USDT,bid,117.75,8.2
2020/03/17 17:01:40.107326,ETH/USDT,bid,117.70,5.5
2020/03/17 17:01:40.107326,ETH/USDT,bid,117.15212445,0.39744951
2020/03/17 17:01:40.107326,ETH/USDT,bid,117.15212443,16.0345028
2020/03/17 17:01:40.107326,ETH/USDT,ask,117.48856715,3.467434
2020/03/17 17:01:40.107326,ETH/USDT,ask,117.48856716,53.42835969
2020/03/17 17:01:40.107326,ETH/USDT,ask,117.48856719,0.00903748
2020/03/17 17:01:40.107326,DOGE/USDT,bid,0.00165352,5500.0
2020/03/17 17:01:40.107326,DOGE/USDT,bid,0.00165330,3200.0
2020/03/17 17:01:40.107326,DOGE/USDT,bid,0.00163451,24426.401013
2020/03/17 17:01:40.107326,DOGE/USDT,ask,0.00165352,11542.68322822
2020/03/17 17:01:40.107326,DOGE/USDT,ask,0.00165353,387050.73388
2020/03/17 17:01:45.111661,ETH/BTC,bid,0.02190800,5.5
2020/03/17 17:01:45.111661,ETH/BTC,bid,0.02190400,3.8
2020/03/17 17:01:45.111661,ETH/BTC,bid,0.021893,48.421
2020/03/17 17:01:45.111661,ETH/BTC,bid,0.02188401,7.44192988
2020/03/17 17:01:45.111661,ETH/BTC,ask,0.02189995,9.80492203
2020/03/17 17:01:45.111661,ETH/BTC,ask,0.02189996,10.9485428
2020/03/17 17:01:45.111661,ETH/BTC,ask,0.02189998,3.43588
2020/03/17 17:01:45.111661,BTC/USDT,bid,5369.00,4.0
2020/03/17 17:01:45.111661,BTC/USDT,bid,5368.50,2.5
2020/03/17 17:01:45.111661,BTC/USDT,bid,5365.00322138,0.00778075
2020/03/17 17:01:45.111661,BTC/USDT,ask,5368.13487671,0.05788189
2020/03/17 17:01:45.111661,BTC/USDT,ask,5368.69791312,0.05788189
2020/03/17 17:01:45.111661,ETH/USDT,bid,117.65,7.0
2020/03/17 17:01:45.111661,ETH/USDT,bid,117.60,5.0
2020/03/17 17:01:45.111661,ETH/USDT,bid,117.2936502,130.
2020/03/17 17:01:45.111661,ETH/USDT,ask,117.48856715,3.467434
2020/03/17 17:01:45.111661,ETH/USDT,ask,117.48856716,53.42835969
2020/03/17 17:01:45.111661,DOGE/USDT,bid,0.00165341,4800.0
2020/03/17 17:01:45.111661,DOGE/USDT,bid,0.00165328,3100.0
2020/03/17 17:01:45.111661,DOGE/USDT,bid,0.00163502,390146.40092
2020/03/17 17:01:45.111661,DOGE/USDT,ask,0.00165327,387111.60306
2020/03/17 17:01:45.111661,DOGE/USDT,ask,0.00165340,11234.67181634
2020/03/17 17:01:50.116610,ETH/BTC,bid,0.02190600,6.0
2020/03/17 17:01:50.116610,ETH/BTC,bid,0.02190200,4.2
2020/03/17 17:01:50.116610,ETH/BTC,bid,0.02189301,7.43887066
2020/03/17 17:01:50.116610,ETH/BTC,bid,0.021893,48.3901
2020/03/17 17:01:50.116610,ETH/BTC,ask,0.02189995,9.80492203
2020/03/17 17:01:50.116610,ETH/BTC,ask,0.02189996,3.481458
2020/03/17 17:01:50.116610,ETH/BTC,ask,0.0219,0.04
2020/03/17 17:01:50.116610,BTC/USDT,bid,5364.00,3.8
2020/03/17 17:01:50.116610,BTC/USDT,bid,5363.70,2.4
2020/03/17 17:01:50.116610,BTC/USDT,bid,5358.08358492,0.011
2020/03/17 17:01:50.116610,BTC/USDT,ask,5363.69791312,0.05788189
2020/03/17 17:01:50.116610,BTC/USDT,ask,5363.69791487,0.22417811
2020/03/17 17:01:50.116610,ETH/USDT,bid,117.62,6.5
2020/03/17 17:01:50.116610,ETH/USDT,bid,117.58,4.8
2020/03/17 17:01:50.116610,ETH/USDT,bid,117.29713251,10.67041152
2020/03/17 17:01:50.116610,ETH/USDT,ask,117.44609118,59.83126661
2020/03/17 17:01:50.116610,ETH/USDT,ask,117.44609119,130.
2020/03/17 17:01:50.116610,DOGE/USDT,bid,0.00165327,5200.0
2020/03/17 17:01:50.116610,DOGE/USDT,bid,0.00165326,3400.0
2020/03/17 17:01:50.116610,DOGE/USDT,bid,0.00163503,10499.8598143
2020/03/17 17:01:50.116610,DOGE/USDT,ask,0.00165326,10959.73998918
2020/03/17 17:01:50.116610,DOGE/USDT,ask,0.00165327,387111.60306
2020/03/17 17:01:55.120438,ETH/BTC,bid,0.02190000,5.2
2020/03/17 17:01:55.120438,ETH/BTC,bid,0.02189800,3.6
2020/03/17 17:01:55.120438,ETH/BTC,bid,0.02189301,7.43887066
2020/03/17 17:01:55.120438,ETH/BTC,bid,0.021893,48.3901
2020/03/17 17:01:55.120438,ETH/BTC,ask,0.02189995,9.80492203
2020/03/17 17:01:55.120438,ETH/BTC,ask,0.02189996,3.481458
2020/03/17 17:01:55.120438,BTC/USDT,bid,5365.50,4.2
2020/03/17 17:01:55.120438,BTC/USDT,bid,5365.00,2.8
2020/03/17 17:01:55.120438,BTC/USDT,bid,5358.08358492,0.011
2020/03/17 17:01:55.120438,BTC/USDT,ask,5363.69791312,0.05788189
2020/03/17 17:01:55.120438,BTC/USDT,ask,5363.69791487,0.22417811
2020/03/17 17:01:55.120438,ETH/USDT,bid,117.60,7.2
2020/03/17 17:01:55.120438,ETH/USDT,bid,117.55,5.5
2020/03/17 17:01:55.120438,ETH/USDT,bid,117.29713251,10.67041152
2020/03/17 17:01:55.120438,ETH/USDT,ask,117.44609118,59.83126661
2020/03/17 17:01:55.120438,ETH/USDT,ask,117.44609119,130.
2020/03/17 17:01:55.120438,DOGE/USDT,bid,0.00165328,4900.0
2020/03/17 17:01:55.120438,DOGE/USDT,bid,0.00165326,3300.0
2020/03/17 17:01:55.120438,DOGE/USDT,bid,0.00163503,10499.8598143
2020/03/17 17:01:55.120438,DOGE/USDT,ask,0.00165326,10959.73998918
2020/03/17 17:01:55.120438,DOGE/USDT,ask,0.00165327,387111.60306
2020/03/17 17:02:00.124758,ETH/BTC,bid,0.02190200,5.8
2020/03/17 17:02:00.124758,ETH/BTC,bid,0.02190000,4.0
2020/03/17 17:02:00.124758,ETH/BTC,bid,0.02189301,7.43887066
2020/03/17 17:02:00.124758,ETH/BTC,bid,0.021893,48.3901
2020/03/17 17:02:00.124758,ETH/BTC,ask,0.02189994,6.40333742
2020/03/17 17:02:00.124758,ETH/BTC,ask,0.02189995,9.80492203
2020/03/17 17:02:00.124758,BTC/USDT,bid,5364.50,3.6
2020/03/17 17:02:00.124758,BTC/USDT,bid,5364.00,2.5
2020/03/17 17:02:00.124758,BTC/USDT,bid,5358.08358492,0.011
2020/03/17 17:02:00.124758,BTC/USDT,ask,5363.69791312,0.05788189
2020/03/17 17:02:00.124758,BTC/USDT,ask,5363.69791487,0.22417811
2020/03/17 17:02:00.124758,ETH/USDT,bid,117.58,6.8
2020/03/17 17:02:00.124758,ETH/USDT,bid,117.52,5.2
2020/03/17 17:02:00.124758,ETH/USDT,bid,117.29713251,10.67041152
2020/03/17 17:02:00.124758,ETH/USDT,ask,117.44609118,59.83126661
2020/03/17 17:02:00.124758,ETH/USDT,ask,117.44609119,130.
2020/03/17 17:02:00.124758,DOGE/USDT,bid,0.00165327,5100.0
2020/03/17 17:02:00.124758,DOGE/USDT,bid,0.00165326,3500.0
2020/03/17 17:02:00.124758,DOGE/USDT,bid,0.00163503,10499.8598143
2020/03/17 17:02:00.124758,DOGE/USDT,ask,0.00165326,10959.73998918
2020/03/17 17:02:00.124758,DOGE/USDT,ask,0.00165327,387111.60306
